code	name	parent_code
01	北海道	
02	青森県	
03	岩手県	
04	宮城県	
05	秋田県	
06	山形県	
07	福島県	
08	茨城県	
09	栃木県	
10	群馬県	
11	埼玉県	
12	千葉県	
13	東京都	
14	神奈川県	
15	新潟県	
16	富山県	
17	石川県	
18	福井県	
19	山梨県	
20	長野県	
21	岐阜県	
22	静岡県	
23	愛知県	
24	三重県	
25	滋賀県	
26	京都府	
27	大阪府	
28	兵庫県	
29	奈良県	
30	和歌山県	
31	鳥取県	
32	島根県	
33	岡山県	
34	広島県	
35	山口県	
36	徳島県	
37	香川県	
38	愛媛県	
39	高知県	
40	福岡県	
41	佐賀県	
42	長崎県	
43	熊本県	
44	大分県	
45	宮崎県	
46	鹿児島県	
47	沖縄県	
1100	北海道札幌市	11
1101	北海道札幌市中央区	11
1102	北海道札幌市北区	11
1103	北海道札幌市東区	11
1104	北海道札幌市白石区	11
1105	北海道札幌市豊平区	11
1106	北海道札幌市南区	11
1107	北海道札幌市西区	11
1108	北海道札幌市厚別区	11
1109	北海道札幌市手稲区	11
1110	北海道札幌市清田区	11
1200	北海道市部	12
1202	北海道函館市	12
1203	北海道小樽市	12
1204	北海道旭川市	12
1205	北海道室蘭市	12
1206	北海道釧路市	12
1207	北海道帯広市	12
1208	北海道北見市	12
1209	北海道夕張市	12
1210	北海道岩見沢市	12
1211	北海道網走市	12
1212	北海道留萌市	12
1213	北海道苫小牧市	12
1214	北海道稚内市	12
1215	北海道美唄市	12
1216	北海道芦別市	12
1217	北海道江別市	12
1218	北海道赤平市	12
1219	北海道紋別市	12
1220	北海道士別市	12
1221	北海道名寄市	12
1222	北海道三笠市	12
1223	北海道根室市	12
1224	北海道千歳市	12
1225	北海道滝川市	12
1226	北海道砂川市	12
1227	北海道歌志内市	12
1228	北海道深川市	12
1229	北海道富良野市	12
1230	北海道登別市	12
1231	北海道恵庭市	12
1233	北海道伊達市	12
1234	北海道北広島市	12
1235	北海道石狩市	12
1236	北海道北斗市	12
1300	北海道石狩振興局	13
1303	北海道石狩郡当別町	13
1304	北海道石狩郡新篠津村	13
1330	北海道渡島総合振興局	13
1331	北海道松前郡松前町	13
1332	北海道松前郡福島町	13
1333	北海道上磯郡知内町	13
1334	北海道上磯郡木古内町	13
1337	北海道亀田郡七飯町	13
1343	北海道茅部郡鹿部町	13
1345	北海道茅部郡森町	13
1346	北海道二海郡八雲町	13
1347	北海道山越郡長万部町	13
1360	北海道檜山振興局	13
1361	北海道檜山郡江差町	13
1362	北海道檜山郡上ノ国町	13
1363	北海道檜山郡厚沢部町	13
1364	北海道爾志郡乙部町	13
1367	北海道奥尻郡奥尻町	13
1370	北海道瀬棚郡今金町	13
1371	北海道久遠郡せたな町	13
1390	北海道後志総合振興局	13
1391	北海道島牧郡島牧村	13
1392	北海道寿都郡寿都町	13
1393	北海道寿都郡黒松内町	13
1394	北海道磯谷郡蘭越町	13
1395	北海道虻田郡ニセコ町	13
1396	北海道虻田郡真狩村	13
1397	北海道虻田郡留寿都村	13
1398	北海道虻田郡喜茂別町	13
1399	北海道虻田郡京極町	13
1400	北海道虻田郡倶知安町	14
1401	北海道岩内郡共和町	14
1402	北海道岩内郡岩内町	14
1403	北海道古宇郡泊村	14
1404	北海道古宇郡神恵内村	14
1405	北海道積丹郡積丹町	14
1406	北海道古平郡古平町	14
1407	北海道余市郡仁木町	14
1408	北海道余市郡余市町	14
1409	北海道余市郡赤井川村	14
1420	北海道空知総合振興局	14
1423	北海道空知郡南幌町	14
1424	北海道空知郡奈井江町	14
1425	北海道空知郡上砂川町	14
1427	北海道夕張郡由仁町	14
1428	北海道夕張郡長沼町	14
1429	北海道夕張郡栗山町	14
1430	北海道樺戸郡月形町	14
1431	北海道樺戸郡浦臼町	14
1432	北海道樺戸郡新十津川町	14
1433	北海道雨竜郡妹背牛町	14
1434	北海道雨竜郡秩父別町	14
1436	北海道雨竜郡雨竜町	14
1437	北海道雨竜郡北竜町	14
1438	北海道雨竜郡沼田町	14
1450	北海道上川総合振興局	14
1452	北海道上川郡鷹栖町	14
1453	北海道上川郡東神楽町	14
1454	北海道上川郡当麻町	14
1455	北海道上川郡比布町	14
1456	北海道上川郡愛別町	14
1457	北海道上川郡上川町	14
1458	北海道上川郡東川町	14
1459	北海道上川郡美瑛町	14
1460	北海道空知郡上富良野町	14
1461	北海道空知郡中富良野町	14
1462	北海道空知郡南富良野町	14
1463	北海道勇払郡占冠村	14
1464	北海道上川郡和寒町	14
1465	北海道上川郡剣淵町	14
1468	北海道上川郡下川町	14
1469	北海道中川郡美深町	14
1470	北海道中川郡音威子府村	14
1471	北海道中川郡中川町	14
1472	北海道雨竜郡幌加内町	14
1480	北海道留萌振興局	14
1481	北海道増毛郡増毛町	14
1482	北海道留萌郡小平町	14
1483	北海道苫前郡苫前町	14
1484	北海道苫前郡羽幌町	14
1485	北海道苫前郡初山別村	14
1486	北海道天塩郡遠別町	14
1487	北海道天塩郡天塩町	14
1510	北海道宗谷総合振興局	15
1511	北海道宗谷郡猿払村	15
1512	北海道枝幸郡浜頓別町	15
1513	北海道枝幸郡中頓別町	15
1514	北海道枝幸郡枝幸町	15
1516	北海道天塩郡豊富町	15
1517	北海道礼文郡礼文町	15
1518	北海道利尻郡利尻町	15
1519	北海道利尻郡利尻富士町	15
1520	北海道天塩郡幌延町	15
1540	北海道オホーツク総合振興局	15
1543	北海道網走郡美幌町	15
1544	北海道網走郡津別町	15
1545	北海道斜里郡斜里町	15
1546	北海道斜里郡清里町	15
1547	北海道斜里郡小清水町	15
1549	北海道常呂郡訓子府町	15
1550	北海道常呂郡置戸町	15
1552	北海道常呂郡佐呂間町	15
1555	北海道紋別郡遠軽町	15
1559	北海道紋別郡湧別町	15
1560	北海道紋別郡滝上町	15
1561	北海道紋別郡興部町	15
1562	北海道紋別郡西興部村	15
1563	北海道紋別郡雄武町	15
1564	北海道網走郡大空町	15
1570	北海道胆振総合振興局	15
1571	北海道虻田郡豊浦町	15
1575	北海道有珠郡壮瞥町	15
1578	北海道白老郡白老町	15
1581	北海道勇払郡厚真町	15
1584	北海道虻田郡洞爺湖町	15
1585	北海道勇払郡安平町	15
1586	北海道勇払郡むかわ町	15
1600	北海道日高振興局	16
1601	北海道沙流郡日高町	16
1602	北海道沙流郡平取町	16
1604	北海道新冠郡新冠町	16
1607	北海道浦河郡浦河町	16
1608	北海道様似郡様似町	16
1609	北海道幌泉郡えりも町	16
1610	北海道日高郡新ひだか町	16
1630	北海道十勝総合振興局	16
1631	北海道河東郡音更町	16
1632	北海道河東郡士幌町	16
1633	北海道河東郡上士幌町	16
1634	北海道河東郡鹿追町	16
1635	北海道上川郡新得町	16
1636	北海道上川郡清水町	16
1637	北海道河西郡芽室町	16
1638	北海道河西郡中札内村	16
1639	北海道河西郡更別村	16
1641	北海道広尾郡大樹町	16
1642	北海道広尾郡広尾町	16
1643	北海道中川郡幕別町	16
1644	北海道中川郡池田町	16
1645	北海道中川郡豊頃町	16
1646	北海道中川郡本別町	16
1647	北海道足寄郡足寄町	16
1648	北海道足寄郡陸別町	16
1649	北海道十勝郡浦幌町	16
1660	北海道釧路総合振興局	16
1661	北海道釧路郡釧路町	16
1662	北海道厚岸郡厚岸町	16
1663	北海道厚岸郡浜中町	16
1664	北海道川上郡標茶町	16
1665	北海道川上郡弟子屈町	16
1667	北海道阿寒郡鶴居村	16
1668	北海道白糠郡白糠町	16
1690	北海道根室振興局	16
1691	北海道野付郡別海町	16
1692	北海道標津郡中標津町	16
1693	北海道標津郡標津町	16
1694	北海道目梨郡羅臼町	16
1695	北海道色丹郡色丹村	16
1696	北海道国後郡泊村	16
1697	北海道国後郡留夜別村	16
1698	北海道択捉郡留別村	16
1699	北海道紗那郡紗那村	16
1700	北海道蘂取郡蘂取村	17
2200	青森県市部	22
2201	青森県青森市	22
2202	青森県弘前市	22
2203	青森県八戸市	22
2204	青森県黒石市	22
2205	青森県五所川原市	22
2206	青森県十和田市	22
2207	青森県三沢市	22
2208	青森県むつ市	22
2209	青森県つがる市	22
2210	青森県平川市	22
2300	青森県東津軽郡	23
2301	青森県東津軽郡平内町	23
2303	青森県東津軽郡今別町	23
2304	青森県東津軽郡蓬田村	23
2307	青森県東津軽郡外ヶ浜町	23
2320	青森県西津軽郡	23
2321	青森県西津軽郡鰺ヶ沢町	23
2323	青森県西津軽郡深浦町	23
2340	青森県中津軽郡	23
2343	青森県中津軽郡西目屋村	23
2360	青森県南津軽郡	23
2361	青森県南津軽郡藤崎町	23
2362	青森県南津軽郡大鰐町	23
2367	青森県南津軽郡田舎館村	23
2380	青森県北津軽郡	23
2381	青森県北津軽郡板柳町	23
2384	青森県北津軽郡鶴田町	23
2387	青森県北津軽郡中泊町	23
2400	青森県上北郡	24
2401	青森県上北郡野辺地町	24
2402	青森県上北郡七戸町	24
2405	青森県上北郡六戸町	24
2406	青森県上北郡横浜町	24
2408	青森県上北郡東北町	24
2411	青森県上北郡六ヶ所村	24
2412	青森県上北郡おいらせ町	24
2420	青森県下北郡	24
2423	青森県下北郡大間町	24
2424	青森県下北郡東通村	24
2425	青森県下北郡風間浦村	24
2426	青森県下北郡佐井村	24
2440	青森県三戸郡	24
2441	青森県三戸郡三戸町	24
2442	青森県三戸郡五戸町	24
2443	青森県三戸郡田子町	24
2445	青森県三戸郡南部町	24
2446	青森県三戸郡階上町	24
2450	青森県三戸郡新郷村	24
3200	岩手県市部	32
3201	岩手県盛岡市	32
3202	岩手県宮古市	32
3203	岩手県大船渡市	32
3205	岩手県花巻市	32
3206	岩手県北上市	32
3207	岩手県久慈市	32
3208	岩手県遠野市	32
3209	岩手県一関市	32
3210	岩手県陸前高田市	32
3211	岩手県釜石市	32
3213	岩手県二戸市	32
3214	岩手県八幡平市	32
3215	岩手県奥州市	32
3300	岩手県岩手郡	33
3301	岩手県岩手郡雫石町	33
3302	岩手県岩手郡葛巻町	33
3303	岩手県岩手郡岩手町	33
3305	岩手県岩手郡滝沢村	33
3320	岩手県紫波郡	33
3321	岩手県紫波郡紫波町	33
3322	岩手県紫波郡矢巾町	33
3360	岩手県和賀郡	33
3366	岩手県和賀郡西和賀町	33
3380	岩手県胆沢郡	33
3381	岩手県胆沢郡金ケ崎町	33
3400	岩手県西磐井郡	34
3402	岩手県西磐井郡平泉町	34
3440	岩手気仙郡	34
3441	岩手気仙郡住田町	34
3460	岩手県上閉伊郡	34
3461	岩手県上閉伊郡大槌町	34
3480	岩手県下閉伊郡	34
3482	岩手県下閉伊郡山田町	34
3483	岩手県下閉伊郡岩泉町	34
3484	岩手県下閉伊郡田野畑村	34
3485	岩手県下閉伊郡普代村	34
3500	岩手県九戸郡	35
3501	岩手県九戸郡軽米町	35
3503	岩手県九戸郡野田村	35
3506	岩手県九戸郡九戸村	35
3507	岩手県九戸郡洋野町	35
3520	岩手県二戸郡	35
3524	岩手県二戸郡一戸町	35
4100	宮城県仙台市	41
4101	宮城県仙台市青葉区	41
4102	宮城県仙台市宮城野区	41
4103	宮城県仙台市若林区	41
4104	宮城県仙台市太白区	41
4105	宮城県仙台市泉区	41
4200	宮城県市部	42
4202	宮城県石巻市	42
4203	宮城県塩竈市	42
4205	宮城県気仙沼市	42
4206	宮城県白石市	42
4207	宮城県名取市	42
4208	宮城県角田市	42
4209	宮城県多賀城市	42
4211	宮城県岩沼市	42
4212	宮城県登米市	42
4213	宮城県栗原市	42
4214	宮城県東松島市	42
4215	宮城県大崎市	42
4300	宮城県刈田郡	43
4301	宮城県刈田郡蔵王町	43
4302	宮城県刈田郡七ヶ宿町	43
4320	宮城県柴田郡	43
4321	宮城県柴田郡大河原町	43
4322	宮城県柴田郡村田町	43
4323	宮城県柴田郡柴田町	43
4324	宮城県柴田郡川崎町	43
4340	宮城県伊具郡	43
4341	宮城県伊具郡丸森町	43
4360	宮城県亘理郡	43
4361	宮城県亘理郡亘理町	43
4362	宮城県亘理郡山元町	43
4400	宮城県宮城郡	44
4401	宮城県宮城郡松島町	44
4404	宮城県宮城郡七ヶ浜町	44
4406	宮城県宮城郡利府町	44
4420	宮城県黒川郡	44
4421	宮城県黒川郡大和町	44
4422	宮城県黒川郡大郷町	44
4423	宮城県黒川郡富谷町	44
4424	宮城県黒川郡大衡村	44
4440	宮城県加美郡	44
4444	宮城県加美郡色麻町	44
4445	宮城県加美郡加美町	44
4500	宮城県遠田郡	45
4501	宮城県遠田郡涌谷町	45
4505	宮城県遠田郡美里町	45
4580	宮城県牡鹿郡	45
4581	宮城県牡鹿郡女川町	45
4600	宮城県本吉郡	46
4606	宮城県本吉郡南三陸町	46
5200	秋田県市部	52
5201	秋田県秋田市	52
5202	秋田県能代市	52
5203	秋田県横手市	52
5204	秋田県大館市	52
5206	秋田県男鹿市	52
5207	秋田県湯沢市	52
5209	秋田県鹿角市	52
5210	秋田県由利本荘市	52
5211	秋田県潟上市	52
5212	秋田県大仙市	52
5213	秋田県北秋田市	52
5214	秋田県にかほ市	52
5215	秋田県仙北市	52
5300	秋田県鹿角郡	53
5303	秋田県鹿角郡小坂町	53
5320	秋田県北秋田郡	53
5327	秋田県北秋田郡上小阿仁村	53
5340	秋田県山本郡	53
5346	秋田県山本郡藤里町	53
5348	秋田県山本郡三種町	53
5349	秋田県山本郡八峰町	53
5360	秋田県南秋田郡	53
5361	秋田県南秋田郡五城目町	53
5363	秋田県南秋田郡八郎潟町	53
5366	秋田県南秋田郡井川町	53
5368	秋田県南秋田郡大潟村	53
5420	秋田県仙北郡	54
5434	秋田県仙北郡美郷町	54
5460	秋田県雄勝郡	54
5463	秋田県雄勝郡羽後町	54
5464	秋田県雄勝郡東成瀬村	54
6200	山形県市部	62
6201	山形県山形市	62
6202	山形県米沢市	62
6203	山形県鶴岡市	62
6204	山形県酒田市	62
6205	山形県新庄市	62
6206	山形県寒河江市	62
6207	山形県上山市	62
6208	山形県村山市	62
6209	山形県長井市	62
6210	山形県天童市	62
6211	山形県東根市	62
6212	山形県尾花沢市	62
6213	山形県南陽市	62
6300	山形県東村山郡	63
6301	山形県東村山郡山辺町	63
6302	山形県東村山郡中山町	63
6320	山形県西村山郡	63
6321	山形県西村山郡河北町	63
6322	山形県西村山郡西川町	63
6323	山形県西村山郡朝日町	63
6324	山形県西村山郡大江町	63
6340	山形県北村山郡	63
6341	山形県北村山郡大石田町	63
6360	山形県最上郡	63
6361	山形県最上郡金山町	63
6362	山形県最上郡最上町	63
6363	山形県最上郡舟形町	63
6364	山形県最上郡真室川町	63
6365	山形県最上郡大蔵村	63
6366	山形県最上郡鮭川村	63
6367	山形県最上郡戸沢村	63
6380	山形県東置賜郡	63
6381	山形県東置賜郡高畠町	63
6382	山形県東置賜郡川西町	63
6400	山形県西置賜郡	64
6401	山形県西置賜郡小国町	64
6402	山形県西置賜郡白鷹町	64
6403	山形県西置賜郡飯豊町	64
6420	山形県東田川郡	64
6426	山形県東田川郡三川町	64
6428	山形県東田川郡庄内町	64
6460	山形県飽海郡	64
6461	山形県飽海郡遊佐町	64
7200	福島県市部	72
7201	福島県福島市	72
7202	福島県会津若松市	72
7203	福島県郡山市	72
7204	福島県いわき市	72
7205	福島県白河市	72
7207	福島県須賀川市	72
7208	福島県喜多方市	72
7209	福島県相馬市	72
7210	福島県二本松市	72
7211	福島県田村市	72
7212	福島県南相馬市	72
7213	福島県伊達市	72
7214	福島県本宮市	72
7300	福島県伊達郡	73
7301	福島県伊達郡桑折町	73
7303	福島県伊達郡国見町	73
7308	福島県伊達郡川俣町	73
7320	福島県安達郡	73
7322	福島県安達郡大玉村	73
7340	福島県岩瀬郡	73
7342	福島県岩瀬郡鏡石町	73
7344	福島県岩瀬郡天栄村	73
7360	福島県南会津郡	73
7362	福島県南会津郡下郷町	73
7364	福島県南会津郡檜枝岐村	73
7367	福島県南会津郡只見町	73
7368	福島県南会津郡南会津町	73
7400	福島県耶麻郡	74
7402	福島県耶麻郡北塩原村	74
7405	福島県耶麻郡西会津町	74
7407	福島県耶麻郡磐梯町	74
7408	福島県耶麻郡猪苗代町	74
7420	福島県河沼郡	74
7421	福島県河沼郡会津坂下町	74
7422	福島県河沼郡湯川村	74
7423	福島県河沼郡柳津町	74
7440	福島県大沼郡	74
7444	福島県大沼郡三島町	74
7445	福島県大沼郡金山町	74
7446	福島県大沼郡昭和村	74
7447	福島県大沼郡会津美里町	74
7460	福島県西白河郡	74
7461	福島県西白河郡西郷村	74
7464	福島県西白河郡泉崎村	74
7465	福島県西白河郡中島村	74
7466	福島県西白河郡矢吹町	74
7480	福島県東白川郡	74
7481	福島県東白川郡棚倉町	74
7482	福島県東白川郡矢祭町	74
7483	福島県東白川郡塙町	74
7484	福島県東白川郡鮫川村	74
7500	福島県石川郡	75
7501	福島県石川郡石川町	75
7502	福島県石川郡玉川村	75
7503	福島県石川郡平田村	75
7504	福島県石川郡浅川町	75
7505	福島県石川郡古殿町	75
7520	福島県田村郡	75
7521	福島県田村郡三春町	75
7522	福島県田村郡小野町	75
7540	福島県双葉郡	75
7541	福島県双葉郡広野町	75
7542	福島県双葉郡楢葉町	75
7543	福島県双葉郡富岡町	75
7544	福島県双葉郡川内村	75
7545	福島県双葉郡大熊町	75
7546	福島県双葉郡双葉町	75
7547	福島県双葉郡浪江町	75
7548	福島県双葉郡葛尾村	75
7560	福島県相馬郡	75
7561	福島県相馬郡新地町	75
7564	福島県相馬郡飯舘村	75
8200	茨城県市部	82
8201	茨城県水戸市	82
8202	茨城県日立市	82
8203	茨城県土浦市	82
8204	茨城県古河市	82
8205	茨城県石岡市	82
8207	茨城県結城市	82
8208	茨城県龍ケ崎市	82
8210	茨城県下妻市	82
8211	茨城県常総市	82
8212	茨城県常陸太田市	82
8214	茨城県高萩市	82
8215	茨城県北茨城市	82
8216	茨城県笠間市	82
8217	茨城県取手市	82
8219	茨城県牛久市	82
8220	茨城県つくば市	82
8221	茨城県ひたちなか市	82
8222	茨城県鹿嶋市	82
8223	茨城県潮来市	82
8224	茨城県守谷市	82
8225	茨城県常陸大宮市	82
8226	茨城県那珂市	82
8227	茨城県筑西市	82
8228	茨城県坂東市	82
8229	茨城県稲敷市	82
8230	茨城県かすみがうら市	82
8231	茨城県桜川市	82
8232	茨城県神栖市	82
8233	茨城県行方市	82
8234	茨城県鉾田市	82
8235	茨城県つくばみらい市	82
8236	茨城県小美玉市	82
8300	茨城県東茨城郡	83
8302	茨城県東茨城郡茨城町	83
8309	茨城県東茨城郡大洗町	83
8310	茨城県東茨城郡城里町	83
8340	茨城県那珂郡	83
8341	茨城県那珂郡東海村	83
8360	茨城県久慈郡	83
8364	茨城県久慈郡大子町	83
8440	茨城県稲敷郡	84
8442	茨城県稲敷郡美浦村	84
8443	茨城県稲敷郡阿見町	84
8447	茨城県稲敷郡河内町	84
8520	茨城県結城郡	85
8521	茨城県結城郡八千代町	85
8540	茨城県猿島郡	85
8542	茨城県猿島郡五霞町	85
8546	茨城県猿島郡境町	85
8560	茨城県北相馬郡	85
8564	茨城県北相馬郡利根町	85
9200	栃木県市部	92
9201	栃木県宇都宮市	92
9202	栃木県足利市	92
9203	栃木県栃木市	92
9204	栃木県佐野市	92
9205	栃木県鹿沼市	92
9206	栃木県日光市	92
9208	栃木県小山市	92
9209	栃木県真岡市	92
9210	栃木県大田原市	92
9211	栃木県矢板市	92
9213	栃木県那須塩原市	92
9214	栃木県さくら市	92
9215	栃木県那須烏山市	92
9216	栃木県下野市	92
9300	栃木県河内郡	93
9301	栃木県河内郡上三川町	93
9340	栃木県芳賀郡	93
9342	栃木県芳賀郡益子町	93
9343	栃木県芳賀郡茂木町	93
9344	栃木県芳賀郡市貝町	93
9345	栃木県芳賀郡芳賀町	93
9360	栃木県下都賀郡	93
9361	栃木県下都賀郡壬生町	93
9364	栃木県下都賀郡野木町	93
9367	栃木県下都賀郡岩舟町	93
9380	栃木県塩谷郡	93
9384	栃木県塩谷郡塩谷町	93
9386	栃木県塩谷郡高根沢町	93
9400	栃木県那須郡	94
9407	栃木県那須郡那須町	94
9411	栃木県那須郡那珂川町	94
10200	群馬県市部	10
10201	群馬県前橋市	10
10202	群馬県高崎市	10
10203	群馬県桐生市	10
10204	群馬県伊勢崎市	10
10205	群馬県太田市	10
10206	群馬県沼田市	10
10207	群馬県館林市	10
10208	群馬県渋川市	10
10209	群馬県藤岡市	10
10210	群馬県富岡市	10
10211	群馬県安中市	10
10212	群馬県みどり市	10
10340	群馬県北群馬郡	10
10344	群馬県北群馬郡榛東村	10
10345	群馬県北群馬郡吉岡町	10
10360	群馬県多野郡	10
10366	群馬県多野郡上野村	10
10367	群馬県多野郡神流町	10
10380	群馬県甘楽郡	10
10382	群馬県甘楽郡下仁田町	10
10383	群馬県甘楽郡南牧村	10
10384	群馬県甘楽郡甘楽町	10
10420	群馬県吾妻郡	10
10421	群馬県吾妻郡中之条町	10
10424	群馬県吾妻郡長野原町	10
10425	群馬県吾妻郡嬬恋村	10
10426	群馬県吾妻郡草津町	10
10428	群馬県吾妻郡高山村	10
10429	群馬県吾妻郡東吾妻町	10
10440	群馬県利根郡	10
10443	群馬県利根郡片品村	10
10444	群馬県利根郡川場村	10
10448	群馬県利根郡昭和村	10
10449	群馬県利根郡みなかみ町	10
10460	群馬県佐波郡	10
10464	群馬県佐波郡玉村町	10
10520	群馬県邑楽郡	10
10521	群馬県邑楽郡板倉町	10
10522	群馬県邑楽郡明和町	10
10523	群馬県邑楽郡千代田町	10
10524	群馬県邑楽郡大泉町	10
10525	群馬県邑楽郡邑楽町	10
11100	埼玉県さいたま市	11
11101	埼玉県さいたま市西区	11
11102	埼玉県さいたま市北区	11
11103	埼玉県さいたま市大宮区	11
11104	埼玉県さいたま市見沼区	11
11105	埼玉県さいたま市中央区	11
11106	埼玉県さいたま市桜区	11
11107	埼玉県さいたま市浦和区	11
11108	埼玉県さいたま市南区	11
11109	埼玉県さいたま市緑区	11
11110	埼玉県さいたま市岩槻区	11
11200	埼玉県市部	11
11201	埼玉県川越市	11
11202	埼玉県熊谷市	11
11203	埼玉県川口市	11
11206	埼玉県行田市	11
11207	埼玉県秩父市	11
11208	埼玉県所沢市	11
11209	埼玉県飯能市	11
11210	埼玉県加須市	11
11211	埼玉県本庄市	11
11212	埼玉県東松山市	11
11214	埼玉県春日部市	11
11215	埼玉県狭山市	11
11216	埼玉県羽生市	11
11217	埼玉県鴻巣市	11
11218	埼玉県深谷市	11
11219	埼玉県上尾市	11
11221	埼玉県草加市	11
11222	埼玉県越谷市	11
11223	埼玉県蕨市	11
11224	埼玉県戸田市	11
11225	埼玉県入間市	11
11227	埼玉県朝霞市	11
11228	埼玉県志木市	11
11229	埼玉県和光市	11
11230	埼玉県新座市	11
11231	埼玉県桶川市	11
11232	埼玉県久喜市	11
11233	埼玉県北本市	11
11234	埼玉県八潮市	11
11235	埼玉県富士見市	11
11237	埼玉県三郷市	11
11238	埼玉県蓮田市	11
11239	埼玉県坂戸市	11
11240	埼玉県幸手市	11
11241	埼玉県鶴ヶ島市	11
11242	埼玉県日高市	11
11243	埼玉県吉川市	11
11245	埼玉県ふじみ野市	11
11300	埼玉県北足立郡	11
11301	埼玉県北足立郡伊奈町	11
11320	埼玉県入間郡	11
11324	埼玉県入間郡三芳町	11
11326	埼玉県入間郡毛呂山町	11
11327	埼玉県入間郡越生町	11
11340	埼玉県比企郡	11
11341	埼玉県比企郡滑川町	11
11342	埼玉県比企郡嵐山町	11
11343	埼玉県比企郡小川町	11
11346	埼玉県比企郡川島町	11
11347	埼玉県比企郡吉見町	11
11348	埼玉県比企郡鳩山町	11
11349	埼玉県比企郡ときがわ町	11
11360	埼玉県秩父郡	11
11361	埼玉県秩父郡横瀬町	11
11362	埼玉県秩父郡皆野町	11
11363	埼玉県秩父郡長瀞町	11
11365	埼玉県秩父郡小鹿野町	11
11369	埼玉県秩父郡東秩父村	11
11380	埼玉県児玉郡	11
11381	埼玉県児玉郡美里町	11
11383	埼玉県児玉郡神川町	11
11385	埼玉県児玉郡上里町	11
11400	埼玉県大里郡	11
11408	埼玉県大里郡寄居町	11
11440	埼玉県南埼玉郡	11
11442	埼玉県南埼玉郡宮代町	11
11445	埼玉県南埼玉郡白岡町	11
11460	埼玉県北葛飾郡	11
11464	埼玉県北葛飾郡杉戸町	11
11465	埼玉県北葛飾郡松伏町	11
12100	千葉県千葉市	12
12101	千葉県千葉市中央区	12
12102	千葉県千葉市花見川区	12
12103	千葉県千葉市稲毛区	12
12104	千葉県千葉市若葉区	12
12105	千葉県千葉市緑区	12
12106	千葉県千葉市美浜区	12
12200	千葉県市部	12
12202	千葉県銚子市	12
12203	千葉県市川市	12
12204	千葉県船橋市	12
12205	千葉県館山市	12
12206	千葉県木更津市	12
12207	千葉県松戸市	12
12208	千葉県野田市	12
12210	千葉県茂原市	12
12211	千葉県成田市	12
12212	千葉県佐倉市	12
12213	千葉県東金市	12
12215	千葉県旭市	12
12216	千葉県習志野市	12
12217	千葉県柏市	12
12218	千葉県勝浦市	12
12219	千葉県市原市	12
12220	千葉県流山市	12
12221	千葉県八千代市	12
12222	千葉県我孫子市	12
12223	千葉県鴨川市	12
12224	千葉県鎌ケ谷市	12
12225	千葉県君津市	12
12226	千葉県富津市	12
12227	千葉県浦安市	12
12228	千葉県四街道市	12
12229	千葉県袖ケ浦市	12
12230	千葉県八街市	12
12231	千葉県印西市	12
12232	千葉県白井市	12
12233	千葉県富里市	12
12234	千葉県南房総市	12
12235	千葉県匝瑳市	12
12236	千葉県香取市	12
12237	千葉県山武市	12
12238	千葉県いすみ市	12
12320	千葉県印旛郡	12
12322	千葉県印旛郡酒々井町	12
12329	千葉県印旛郡栄町	12
12340	千葉県香取郡	12
12342	千葉県香取郡神崎町	12
12347	千葉県香取郡多古町	12
12349	千葉県香取郡東庄町	12
12400	千葉県山武郡	12
12402	千葉県山武郡大網白里町	12
12403	千葉県山武郡九十九里町	12
12409	千葉県山武郡芝山町	12
12410	千葉県山武郡横芝光町	12
12420	千葉県長生郡	12
12421	千葉県長生郡一宮町	12
12422	千葉県長生郡睦沢町	12
12423	千葉県長生郡長生村	12
12424	千葉県長生郡白子町	12
12426	千葉県長生郡長柄町	12
12427	千葉県長生郡長南町	12
12440	千葉県夷隅郡	12
12441	千葉県夷隅郡大多喜町	12
12443	千葉県夷隅郡御宿町	12
12460	千葉県安房郡	12
12463	千葉県安房郡鋸南町	12
13100	東京都特別区部	13
13101	東京都千代田区	13
